Country,State,District,Year,Reported land area ,Forest land area,Land area under non-agricultural uses,Barren and unculturable land area,Permanent pasture and other grazing land area,Land under miscellaneous Tree Crops and Groves not included in Net Area Sown,Culturable waste land area,Fallow lands other than current fallow lands,Current Fallow land area,Net sown land area,Cropped land area,Land area sown more than once
India,Bihar,Bhagalpur,"Agriculture Year (Jul - Jun), 2017",254300.000,78.000,70999.000,22403.000,608.000,6751.000,2248.000,4869.000,23342.000,123002.000,149286.000,26284.000
India,Bihar,Samastipur,"Agriculture Year (Jul - Jun), 2017",262390.000,0.000,63729.000,3811.000,56.000,8307.000,0.000,883.000,9872.000,175732.000,307829.000,132097.000
India,Chhattisgarh,Raipur,"Agriculture Year (Jul - Jun), 2011",291437.000,2820.000,41132.000,380.000,36506.000,96.000,20760.000,15100.000,5972.000,168671.000,210513.000,41842.000
India,Chhattisgarh,Surajpur,"Agriculture Year (Jul - Jun), 2014",499826.000,236038.000,29007.000,1197.000,53553.000,0.000,0.000,10138.000,12587.000,157306.000,180406.000,23100.000
India,Bihar,Munger,"Agriculture Year (Jul - Jun), 2015",139793.000,28524.000,31998.000,11436.000,187.000,610.000,923.000,1862.000,18920.000,45333.000,51649.000,6316.000
India,Arunachal Pradesh,West Siang,"Agriculture Year (Jul - Jun), 2012",,,,,,,,,,,,
India,Chhattisgarh,Surajpur,"Agriculture Year (Jul - Jun), 2015",499826.000,236038.000,28886.000,1197.000,53773.000,0.000,0.000,8479.000,16382.000,155071.000,178217.000,23146.000
India,Chhattisgarh,Surguja,"Agriculture Year (Jul - Jun), 2014",501980.000,240443.000,25275.000,5118.000,45861.000,0.000,0.000,10454.000,15664.000,159165.000,182604.000,23439.000
India,Assam,Kamrup Metro,"Agriculture Year (Jul - Jun), 2013",92319.762,35763.015,12753.637,2501.374,949.191,2564.560,776.018,894.688,659.454,35457.826,47689.247,12231.422
India,Chhattisgarh,Surajpur,"Agriculture Year (Jul - Jun), 2016",499826.000,236038.000,28861.000,1197.000,52916.000,0.000,0.000,9992.000,15200.000,155622.000,177778.000,22156.000
India,Chhattisgarh,Baloda Bazar,"Agriculture Year (Jul - Jun), 2012",467697.000,133361.000,31275.000,5674.000,32535.000,5.000,12962.000,12472.000,6521.000,232892.000,280891.000,47999.000
India,Haryana,Charki Dadri,"Agriculture Year (Jul - Jun), 2017",137082.000,0.000,13150.000,4138.000,0.000,0.000,0.000,0.000,0.000,119794.000,223660.000,103866.000
India,Chhattisgarh,Raigarh,"Agriculture Year (Jul - Jun), 2012",652774.000,207732.000,56171.000,14403.000,64048.000,0.000,5434.000,18464.000,17210.000,269312.000,299855.000,30543.000
India,Assam,Golaghat,"Agriculture Year (Jul - Jun), 2018",356923.524,159709.448,16133.974,9208.664,6868.000,3940.000,7814.000,3868.000,5239.000,144142.438,183981.721,39839.283
India,Assam,Marigaon,"Agriculture Year (Jul - Jun), 2017",155100.000,6611.000,43827.000,4477.000,4278.000,11041.000,6335.000,896.000,4085.000,73550.000,128655.000,55105.000
India,Assam,Karimganj,"Agriculture Year (Jul - Jun), 2018",180130.886,47915.413,39580.003,8512.653,3642.448,7334.683,1731.606,1644.976,3763.929,66005.174,73825.782,7820.608
India,Chhattisgarh,Narayanpur,"Agriculture Year (Jul - Jun), 2015",692268.000,638653.000,3305.000,1657.000,3555.000,0.000,7013.000,2583.000,4005.000,31497.000,31787.000,290.000
India,Assam,Hailakandi,"Agriculture Year (Jul - Jun), 2011",134753.232,62420.627,11471.027,3843.266,1005.496,3734.912,330.581,538.537,150.878,51257.908,78782.420,27524.512
India,Assam,Nagaon,"Agriculture Year (Jul - Jun), 2018",279620.261,54600.906,32775.323,12189.135,9609.703,8362.567,9377.449,4224.215,4113.719,144367.244,238937.730,94570.486
India,Assam,Tinsukia,"Agriculture Year (Jul - Jun), 2018",379000.000,126468.000,33759.000,51394.000,5637.000,14118.000,3677.000,8990.000,4252.000,130705.000,144388.000,13683.000
India,Chhattisgarh,Mahasamund,"Agriculture Year (Jul - Jun), 2017",496301.000,140893.000,36328.000,7240.000,29717.000,158.000,5163.000,4951.000,3665.000,268186.000,302444.000,34258.000
India,Assam,Udalguri,"Agriculture Year (Jul - Jun), 2016",204716.049,22161.000,31603.041,14854.501,5429.296,8621.741,3704.855,186.497,210.386,117944.733,160780.290,42835.557
India,Assam,Chirang,"Agriculture Year (Jul - Jun), 2013",192331.119,70818.363,21840.426,15035.332,1762.583,2211.243,1988.446,454.216,615.167,77605.342,86187.486,8582.145
India,Chhattisgarh,Janjgir-Champa,"Agriculture Year (Jul - Jun), 2013",367235.000,9750.000,36166.000,2349.000,37921.000,4.000,11017.000,7490.000,5035.000,257503.000,291616.000,34113.000
India,Assam,Karimganj,"Agriculture Year (Jul - Jun), 2016",180130.886,47915.413,33207.213,8807.395,3642.448,7334.683,1731.606,1644.976,3009.152,72838.000,86337.361,13499.361
India,Assam,Barpeta,"Agriculture Year (Jul - Jun), 2017",228861.555,245.126,39182.067,12809.997,10171.851,9187.321,6521.220,5249.134,9610.823,135884.017,208716.171,72832.154
India,Chhattisgarh,Korea,"Agriculture Year (Jul - Jun), 2018",597770.000,398118.000,23448.000,12837.000,32552.000,0.000,0.000,12199.000,21763.000,96853.000,106500.000,9647.000
India,Chhattisgarh,Bastar,"Agriculture Year (Jul - Jun), 2017",388389.000,85042.000,26565.000,18977.000,25002.000,417.000,38850.000,11807.000,12525.000,169204.000,175873.000,6669.000
India,Arunachal Pradesh,West Kameng,"Agriculture Year (Jul - Jun), 2012",15551.000,0.000,882.000,648.000,848.000,1046.000,4022.000,1633.000,1097.000,5375.000,7082.000,1707.000
India,Assam,Baksa,"Agriculture Year (Jul - Jun), 2012",247125.692,48901.913,73551.757,12886.992,10148.208,9752.843,1537.701,2629.667,1623.339,86093.273,143830.406,57737.133
India,Assam,Sivasagar,"Agriculture Year (Jul - Jun), 2013",159812.064,18248.405,33849.848,5290.929,4390.639,11418.057,1090.172,1835.922,2410.359,81277.732,91842.220,10564.488
India,Assam,Marigaon,"Agriculture Year (Jul - Jun), 2014",155100.000,6611.000,49693.000,3569.000,4278.000,10853.000,661.000,990.000,4891.000,73554.000,128184.000,54630.000
India,Chhattisgarh,Raigarh,"Agriculture Year (Jul - Jun), 2011",652774.000,207732.000,55818.000,14403.000,64071.000,0.000,4720.000,15565.000,20293.000,270172.000,300916.000,30744.000
India,Bihar,Araria,"Agriculture Year (Jul - Jun), 2015",271712.000,838.000,52849.000,5009.000,216.000,19159.000,540.000,3460.000,72304.000,117337.000,241125.000,123788.000
India,Assam,Jorhat,"Agriculture Year (Jul - Jun), 2017",197166.642,17460.071,47870.484,5372.117,3157.709,9482.118,5002.127,3349.274,5296.044,100176.698,112710.024,12533.325
India,Bihar,Madhepura,"Agriculture Year (Jul - Jun), 2017",179589.000,0.000,31903.000,3923.000,44.000,7163.000,0.000,979.000,8399.000,127178.000,187920.000,60742.000
India,Bihar,Patna,"Agriculture Year (Jul - Jun), 2017",317236.000,56.000,80233.000,12369.000,99.000,1042.000,707.000,1515.000,45502.000,175713.000,218925.000,43212.000
India,Chhattisgarh,Bilaspur,"Agriculture Year (Jul - Jun), 2016",375914.277,141284.831,17795.309,5854.026,31167.634,35.534,13661.763,7979.591,13910.500,144225.089,173131.483,28906.394
India,Chhattisgarh,Balrampur,"Agriculture Year (Jul - Jun), 2015",601634.000,294531.000,28085.000,1637.000,87070.000,1400.000,0.000,12534.000,23317.000,153060.000,178735.000,25675.000
India,Assam,Hojai,"Agriculture Year (Jul - Jun), 2012",117679.739,22979.094,13592.558,4061.773,4300.805,2516.800,3151.850,1373.177,1002.336,64701.345,89976.276,25274.930
India,Chhattisgarh,Dhamtari,"Agriculture Year (Jul - Jun), 2018",408193.000,204731.000,31799.000,2151.000,18870.000,0.000,3201.000,1801.000,1001.000,144639.000,213316.000,68677.000
India,Assam,Dhemaji,"Agriculture Year (Jul - Jun), 2011",322960.612,59219.423,87288.162,49361.990,15781.869,18070.629,17025.023,6080.080,2781.632,67351.804,120950.096,53598.292
India,Bihar,Samastipur,"Agriculture Year (Jul - Jun), 2014",262390.000,0.000,63728.000,3811.000,60.000,8298.000,0.000,892.000,26527.000,159074.000,287198.000,128124.000
India,Haryana,Charki Dadri,"Agriculture Year (Jul - Jun), 2014",137094.930,599.914,8063.351,6156.702,0.000,1064.649,0.000,0.000,3555.897,117654.418,233878.407,116223.989
India,Assam,South Salmara Mancachar,"Agriculture Year (Jul - Jun), 2018",34811.922,4664.254,10301.993,2139.749,351.319,480.264,546.816,870.138,1561.897,13895.492,26744.707,12849.215
India,Assam,Chirang,"Agriculture Year (Jul - Jun), 2012",192331.119,70818.363,21810.679,15000.392,1768.229,2209.507,1983.002,450.862,620.476,77669.607,99336.498,21666.891
India,Assam,Karbi Anglong,"Agriculture Year (Jul - Jun), 2015",657601.609,202209.029,84990.943,290060.041,0.000,0.000,0.000,0.000,0.000,80341.597,131990.488,51648.890
India,Assam,Golaghat,"Agriculture Year (Jul - Jun), 2015",356923.524,159709.448,16133.974,9208.664,6868.000,3940.000,7814.000,3868.000,5239.000,144142.438,199687.512,55545.074
India,Chhattisgarh,Balrampur,"Agriculture Year (Jul - Jun), 2014",601634.000,294531.000,30701.000,1637.000,87720.000,100.000,0.000,10917.000,20876.000,155152.000,180993.000,25841.000
India,Assam,Biswanath,"Agriculture Year (Jul - Jun), 2012",237551.125,74397.689,68952.364,9747.174,4520.045,3128.700,103.620,870.503,1655.189,74175.841,114445.413,40269.572
India,Assam,Nalbari,"Agriculture Year (Jul - Jun), 2013",105055.445,0.000,18704.263,7434.770,3807.761,746.972,1409.061,3479.213,168.768,69304.637,120940.587,51635.949
India,Bihar,Purnia,"Agriculture Year (Jul - Jun), 2014",313883.000,113.000,46511.000,12329.000,45.000,8912.000,1115.000,4645.000,80845.000,159368.000,209329.000,49961.000
India,Bihar,Purbi Champaran,"Agriculture Year (Jul - Jun), 2015",431715.000,118.000,76879.000,8079.000,425.000,27175.000,245.000,2930.000,29044.000,286820.000,423716.000,136896.000
India,Bihar,Pashchim Champaran,"Agriculture Year (Jul - Jun), 2014",484351.000,91745.000,95053.000,2917.000,1135.000,6502.000,1285.000,2209.000,22406.000,261099.000,423047.000,161948.000
India,Assam,Kokrajhar,"Agriculture Year (Jul - Jun), 2018",331116.861,173668.236,18065.889,19391.235,12494.308,2802.927,2789.826,1907.915,1110.057,98886.469,152333.348,53446.879
India,Chhattisgarh,Rajnandgaon,"Agriculture Year (Jul - Jun), 2015",802252.000,258700.000,50925.000,18326.000,54370.000,132.000,23396.000,24128.000,23651.000,348624.000,468040.000,119416.000
India,Bihar,Saharsa,"Agriculture Year (Jul - Jun), 2012",164559.000,0.000,29120.000,10793.000,1137.000,4381.000,443.000,3798.000,1963.000,112924.000,212113.000,99189.000
India,Goa,South Goa,"Agriculture Year (Jul - Jun), 2011",193677.000,90431.000,16618.000,0.000,676.000,10.000,29621.000,0.000,4115.000,52206.000,62938.000,10732.000
India,Bihar,Lakhisarai,"Agriculture Year (Jul - Jun), 2015",128602.000,13445.000,15313.000,7009.000,51.000,438.000,690.000,6257.000,41215.000,44184.000,64404.000,20220.000
India,Bihar,Madhubani,"Agriculture Year (Jul - Jun), 2015",353498.000,0.000,86927.000,2236.000,1265.000,23945.000,490.000,2898.000,2015.000,233722.000,342644.000,108922.000
India,Arunachal Pradesh,West Kameng,"Agriculture Year (Jul - Jun), 2015",15755.000,0.000,882.000,648.000,848.000,956.000,3734.000,1633.000,954.000,6100.000,8539.000,2439.000
India,Haryana,Faridabad,"Agriculture Year (Jul - Jun), 2012",72071.000,323.000,38252.000,1442.000,271.000,0.000,0.000,0.000,665.000,31118.000,64877.000,33759.000
India,Assam,Karbi Anglong,"Agriculture Year (Jul - Jun), 2013",657601.609,202209.029,84990.943,290060.041,0.000,0.000,0.000,0.000,0.000,80341.597,131449.104,51107.506
India,Haryana,Fatehabad,"Agriculture Year (Jul - Jun), 2016",248831.000,4016.000,20408.000,2159.000,0.000,0.000,0.000,1342.000,0.000,220906.000,431048.000,210142.000
India,Bihar,Kaimur (Bhabua),"Agriculture Year (Jul - Jun), 2017",342447.000,113039.000,35255.000,19256.000,120.000,767.000,1844.000,86.000,34588.000,137492.000,202923.000,65431.000
India,Assam,Dhemaji,"Agriculture Year (Jul - Jun), 2012",322960.612,59219.423,87313.105,49356.004,15774.885,18065.640,17022.030,3877.124,1560.428,70771.974,122815.825,52043.851
India,Chhattisgarh,Bijapur,"Agriculture Year (Jul - Jun), 2011",655296.000,496301.000,18965.000,6420.000,8992.000,0.000,41710.000,10672.000,11963.000,60273.000,60362.000,89.000
India,Bihar,Munger,"Agriculture Year (Jul - Jun), 2013",139793.000,28524.000,31839.000,11436.000,194.000,605.000,930.000,1873.000,20875.000,43517.000,49689.000,6172.000
India,Bihar,Buxar,"Agriculture Year (Jul - Jun), 2012",166999.000,0.000,17606.000,2180.000,22.000,760.000,650.000,600.000,7105.000,138076.000,190619.000,52543.000
India,Chhattisgarh,Raigarh,"Agriculture Year (Jul - Jun), 2016",652774.000,207683.000,57523.000,14335.000,64340.000,0.000,5328.000,20722.000,15514.000,267329.000,299867.000,32538.000
India,Haryana,Jhajjar,"Agriculture Year (Jul - Jun), 2013",191155.000,0.000,21866.000,7285.000,0.000,0.000,0.000,15215.000,9045.000,137744.000,234784.000,97040.000
India,Assam,Kamrup,"Agriculture Year (Jul - Jun), 2018",320542.936,88058.913,49640.382,18665.768,13554.342,17983.515,16061.927,7649.620,8089.927,100838.541,170282.869,69444.329
India,Bihar,Rohtas,"Agriculture Year (Jul - Jun), 2012",390722.000,66723.000,48400.000,16831.000,94.000,2896.000,1095.000,775.000,4480.000,249428.000,347178.000,97750.000
India,Bihar,Kaimur (Bhabua),"Agriculture Year (Jul - Jun), 2014",342447.000,113039.000,35136.000,19256.000,128.000,760.000,1852.000,95.000,26391.000,145790.000,207747.000,61957.000
India,Assam,Kamrup Metro,"Agriculture Year (Jul - Jun), 2017",84259.700,28559.836,18542.818,4240.638,531.265,3187.105,438.203,544.326,413.326,27802.183,34788.056,6985.873
India,Chhattisgarh,Bilaspur,"Agriculture Year (Jul - Jun), 2017",375914.277,141316.488,19894.386,5854.026,31320.106,35.534,10351.309,8616.615,14267.775,144258.038,162212.926,17954.888
India,Assam,Kamrup,"Agriculture Year (Jul - Jun), 2015",322942.453,87093.250,52794.346,14364.994,12507.085,17749.692,15616.095,7813.591,6867.344,108136.056,167700.998,59564.942
India,Assam,West Karbi Anglong,"Agriculture Year (Jul - Jun), 2012",379074.867,116563.523,48993.083,167205.295,0.000,0.000,0.000,0.000,0.000,46312.965,76408.618,30095.652
India,Chhattisgarh,Bemetara,"Agriculture Year (Jul - Jun), 2012",285481.000,40.000,24896.000,11.000,23333.000,12.000,5823.000,4184.000,2457.000,224725.000,342383.000,117658.000
India,Chhattisgarh,Janjgir-Champa,"Agriculture Year (Jul - Jun), 2017",446674.000,89081.000,37392.000,2364.000,37990.000,97.000,10531.000,5079.000,6878.000,257262.000,269343.000,12081.000
India,Chhattisgarh,Bilaspur,"Agriculture Year (Jul - Jun), 2018",375914.277,141316.488,20019.077,5854.026,31320.752,35.534,11585.945,8080.378,12080.188,145621.889,163985.738,18363.849
India,Chhattisgarh,Dantewada,"Agriculture Year (Jul - Jun), 2018",341050.000,147473.000,12051.000,27372.000,4293.000,0.000,27879.000,11510.000,13001.000,97471.000,98428.000,957.000
India,Bihar,Gaya,"Agriculture Year (Jul - Jun), 2014",493774.000,77836.000,73184.000,27541.000,2070.000,3918.000,3241.000,11256.000,110041.000,184687.000,228310.000,43623.000
India,Chhattisgarh,Dantewada,"Agriculture Year (Jul - Jun), 2016",341050.000,147279.000,13371.000,27345.000,5103.000,0.000,24978.000,12124.000,11138.000,99712.000,101124.000,1412.000
India,Chhattisgarh,Dhamtari,"Agriculture Year (Jul - Jun), 2013",209905.000,8207.000,30109.000,1914.000,20734.000,60.000,2757.000,1637.000,1106.000,143381.000,224153.000,80772.000
India,Assam,Cachar,"Agriculture Year (Jul - Jun), 2015",379369.114,138613.587,44884.750,3469.605,8847.552,21706.317,16806.394,2424.024,1996.597,140620.288,165594.871,24974.582
India,Haryana,Jhajjar,"Agriculture Year (Jul - Jun), 2016",191155.000,0.000,7630.000,15411.000,0.000,0.000,0.000,7229.000,9684.000,151201.000,205519.000,54318.000
India,Bihar,Madhubani,"Agriculture Year (Jul - Jun), 2012",353498.000,0.000,86946.000,2236.000,1283.000,23902.000,501.000,2921.000,8022.000,227687.000,313319.000,85632.000
India,Bihar,Banka,"Agriculture Year (Jul - Jun), 2014",305621.000,46310.000,42874.000,42961.000,1060.000,7456.000,7883.000,11137.000,32351.000,113589.000,150820.000,37231.000
India,Assam,Kamrup,"Agriculture Year (Jul - Jun), 2013",312527.306,80895.484,48054.240,10960.362,12603.455,17063.690,15998.517,7635.162,4798.537,114517.858,181430.360,66912.502
India,Bihar,Kishanganj,"Agriculture Year (Jul - Jun), 2015",189080.000,354.000,35884.000,11198.000,407.000,5224.000,1159.000,2996.000,34216.000,97642.000,139788.000,42146.000
India,Chhattisgarh,Korea,"Agriculture Year (Jul - Jun), 2011",597770.000,399411.000,23198.000,12808.000,32255.000,0.000,0.000,12001.000,14001.000,104096.000,115118.000,11022.000
India,Bihar,Buxar,"Agriculture Year (Jul - Jun), 2017",166999.000,0.000,17554.000,2180.000,16.000,785.000,614.000,557.000,3567.000,141726.000,198596.000,56870.000
India,Bihar,Aurangabad,"Agriculture Year (Jul - Jun), 2015",330011.000,18764.000,59620.000,16410.000,541.000,658.000,1798.000,1122.000,35617.000,195481.000,271090.000,75609.000
India,Assam,Dhemaji,"Agriculture Year (Jul - Jun), 2013",322960.612,59219.423,87313.105,49356.004,15774.885,18065.640,17022.030,3877.124,1560.428,70771.974,128045.851,57273.877
India,Bihar,Nalanda,"Agriculture Year (Jul - Jun), 2018",232732.000,4640.000,45413.000,1160.000,3.000,1314.000,185.000,116.000,18844.000,161057.000,238343.000,77286.000
India,Assam,Bongaigaon,"Agriculture Year (Jul - Jun), 2013",107049.624,14017.589,14484.453,3523.165,6008.426,2192.157,2935.813,3620.209,2225.152,58042.660,91843.279,33800.620
India,Assam,Dhubri,"Agriculture Year (Jul - Jun), 2012",181271.217,24287.511,52222.105,11666.835,1799.383,2483.316,3217.231,4056.943,9296.814,72241.078,142440.356,70199.278
India,Chhattisgarh,Mahasamund,"Agriculture Year (Jul - Jun), 2014",496301.000,140602.000,37191.000,6472.000,29816.000,114.000,5820.000,5278.000,3031.000,267977.000,303122.000,35145.000
India,Assam,Barpeta,"Agriculture Year (Jul - Jun), 2016",228861.555,245.126,36413.014,13303.999,10169.786,9422.634,6738.743,5354.383,10298.002,136915.867,208404.217,71488.350
India,Chhattisgarh,Rajnandgaon,"Agriculture Year (Jul - Jun), 2011",802252.000,259029.000,48461.000,20178.000,53659.000,134.000,21000.000,23629.000,26493.000,349669.000,443938.000,94269.000
India,Bihar,Araria,"Agriculture Year (Jul - Jun), 2012",271712.000,838.000,52010.000,5009.000,223.000,19066.000,545.000,3566.000,6841.000,183614.000,309153.000,125539.000
India,Chhattisgarh,Rajnandgaon,"Agriculture Year (Jul - Jun), 2013",641571.000,98303.000,48868.000,18797.000,55193.000,140.000,21827.000,23739.000,26232.000,348472.000,446628.000,98156.000
India,Assam,Sivasagar,"Agriculture Year (Jul - Jun), 2014",159812.064,18248.405,34117.599,4670.969,3785.653,10966.414,1159.057,2037.784,2139.613,82686.570,89791.858,7105.287
India,Bihar,Kishanganj,"Agriculture Year (Jul - Jun), 2012",189080.000,354.000,35597.000,11198.000,415.000,5126.000,1174.000,3025.000,24820.000,107371.000,150206.000,42835.000
India,Chhattisgarh,Balod,"Agriculture Year (Jul - Jun), 2016",352700.000,97792.000,32553.000,4911.000,20044.000,62.000,9982.000,6448.000,3388.000,177520.000,247874.000,70354.000
India,Assam,Dima Hasao,"Agriculture Year (Jul - Jun), 2014",,,,,,,,,,,,
India,Bihar,Katihar,"Agriculture Year (Jul - Jun), 2012",291349.000,1785.000,58181.000,22109.000,125.000,11050.000,637.000,6060.000,8250.000,183152.000,257176.000,74024.000
India,Chhattisgarh,Mungeli,"Agriculture Year (Jul - Jun), 2011",275036.000,113038.000,11110.000,229.000,17618.000,11.000,1590.000,2718.000,1616.000,127106.000,207023.000,79917.000
India,Assam,Dibrugarh,"Agriculture Year (Jul - Jun), 2017",338100.000,21794.000,102112.000,23212.000,5067.000,13031.000,11074.000,4681.000,4520.000,152609.000,165261.000,12652.000
India,Bihar,Banka,"Agriculture Year (Jul - Jun), 2015",305621.000,46310.000,42891.000,42961.000,1054.000,7461.000,7880.000,11134.000,31325.000,114605.000,151546.000,36941.000
